evento_id,viaje_id,carro_modelo,autonomia_km,origen_nombre,destino_nombre,evento_nodo,evento_lat,evento_lon,bateria_pct,km_restantes,electro_id,electro_nombre,electro_nodo,electro_lat,electro_lon,dist_electro_km
1061,16001,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,1197337157,6.990712,-73.073719,19.93,90.6946,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2089
1062,16012,BYD DOLPHIN SURF 30 kWh Active,190.0,Universidad Pontificia Bolivariana UPB,UIS Campus Central,1141406489,7.083977,-73.107688,19.99,37.9723,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,3.0546
1063,16039,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UNAB,9651964952,7.083645,-73.107701,19.91,37836,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,3.0916
1064,16048,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,Sede Recreacional Catay,1197337157,6.990712,-73.073719,19.98,90.9011,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2089
1065,16056,BYD DOLPHIN SURF 30 kWh Active,190.0,CENFER,UIS Parque Tecnológico Guatiguará,1160299002,7.032956,-73.091548,19.89,37.7907,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9029
1066,16077,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UNAB,839089383,7.114993,-73.107381,19.96,37932,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.0751
1067,16101,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,UIS Campus Central,839103570,7.118528,-73.106178,19.9,37.8177,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,0.5065
1068,16105,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UTS (Unidades Tecnológicas de Santander),11126580666,6.994081,-73.077506,19.88,90452,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.7795
1069,16121,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),1197337231,6.994904,-73.078364,19.98,37.9632,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.9112
1070,16139,BYD SEAL 82.5 kWh RWD Design,455.0,CENFER,Sede Recreacional Catay,599017879,7.035109,-73.090036,19.94,90.7384,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,8.6948
1071,16140,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UNAB,839103406,7.131373,-73.112773,19.99,37.9819,1,Centro Comercial Quinta Etapa,2746158992,7.115473864260488,-73.10771498564486,2.1145
1072,16165,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,599017167,7.03965,-73.090051,19.05,36.1968,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1073,16185,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,Sede Recreacional Catay,4084057187,6.975969,-73.046976,20.0,90.9895,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.9778
1074,16188,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UNAB,1713199343,7.003515,-73.094738,19.91,37.8311,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
1075,16212,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UIS Campus Florida,8367764497,7.095799,-73.101982,19.98,37.9535,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.9272
1076,16234,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Central,5391657857,6.986965,-73.05615,19.94,37.8822,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,2.2012
1077,16250,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,1197338182,6.997524,-73.086822,19.26,36.5865,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
1078,16254,BYD SEAL 82.5 kWh RWD Design,455.0,Universidad Pontificia Bolivariana UPB,UTS (Unidades Tecnológicas de Santander),839098382,7.068876,-73.102454,19.99,90.9738,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.1521
1079,16263,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Florida,11126580666,6.994081,-73.077506,19.76,37.5377,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.7795
1080,16287,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,1197337157,6.990712,-73.073719,19.97,37.9497,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2089
1081,16305,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UNAB,599098583,7.101002,-73.107047,19.91,37.8243,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,0.8865
1082,16310,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.37,88.1409,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1083,16326,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UIS Campus Florida,12361804246,7.124717,-73.117984,19.86,37.7351,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,1.2486
1084,16344,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UNAB,599098583,7.101002,-73.107047,19.96,37.9202,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,0.8865
1085,16349,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,599098551,7.098488,-73.108212,19.99,90.9579,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.2146
1086,16364,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,UIS Parque Tecnológico Guatiguará,1197338182,6.997524,-73.086822,19.21,36.4969,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
1087,16389,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Bucarica (Centro),599017226,7.031482,-73.094704,19.72,37475,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9.4467
1088,16408,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,1197338182,6.997524,-73.086822,18.97,36.0418,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
1089,16412,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Florida,11126580666,6.994081,-73.077506,19.95,90.7527,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.7795
1090,16434,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,1197338182,6.997524,-73.086822,19.18,36.4395,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
1091,16445,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,Sede Recreacional Catay,599320837,7.086856,-73.098402,19.97,37.9387,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.4225
1092,16466,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,1197337231,6.994904,-73.078364,19.97,90.8521,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.9112
1093,16467,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),5720990503,6.974714,-73.043798,19.94,37.8932,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,4.6899
1094,16493,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),1110493817,7.055364,-73.090779,19.22,36.5117,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1095,16508,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,UIS Campus Central,6952664222,7.076241,-73.107875,19.98,90.9197,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.9892
1096,16525,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,839091312,7.109103,-73.109783,19.98,37.9607,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.1073
1097,16549,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,1837862052,7.104827,-73.109462,19.99,90.9336,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,0.6131
1098,16552,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Florida,839100119,7.108443,-73.119462,20.0,37.9924,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,0.9868
1099,16568,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Florida,1110493817,7.055364,-73.090779,19.25,36.5741,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1100,16593,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,UTS (Unidades Tecnológicas de Santander),582269573,7.105435,-73.112471,19.83,37.6804,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,1.4672
1101,16596,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,PTAR Río Frío,5932516723,7.061834,-73.119536,19.71,89.6982,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9053
1102,16604,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,Sede Recreacional Catay,599017167,7.03965,-73.090051,19.27,36.6122,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1103,16631,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,1103818722,6.985145,-73.053036,19.98,37.9602,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,2.7321
1104,16650,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,PTAR Río Frío,2346415239,6.980715,-73.050242,20.0,37993,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.2304
1105,16655,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Florida,599100300,7.102049,-73.107382,19.92,90626,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,0.2283
1106,16672,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,1713199343,7.003515,-73.094738,19.56,37162,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
1107,16697,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Bucarica (Centro),320404064,7.116836,-73.122163,20.0,37.9937,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,0.2359
1108,16707,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),6844886640,6.990905,-73.056936,19.99,90.9411,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,1.7075
1109,16721,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Florida,11126580666,6.994081,-73.077506,19.82,37.6593,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.7795
1110,16736,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),UIS Parque Tecnológico Guatiguará,1197396362,7.01608,-73.09602,20.0,37.9949,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,10.0986
1111,16756,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Bucarica (Centro),1160299002,7.032956,-73.091548,19.9,37.8074,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9029
1112,16759,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UNAB,1713199343,7.003515,-73.094738,19.98,90.8904,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.1595
1113,16779,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,1110493817,7.055364,-73.090779,18.75,35.6214,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1114,16801,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Central,5173811201,7.067265,-73.10522,19.91,37.8216,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.5774
1115,16806,BYD SEAL 82.5 kWh RWD Design,455.0,CENFER,UIS Campus Florida,598407661,7.074061,-73.098897,20.0,90.9812,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.4912
1116,16823,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.74,37.5077,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1117,16839,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,1116184871,7.021765,-73.095895,20.0,37.9925,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,10731
1118,16846,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UIS Campus Central,1110493817,7.055364,-73.090779,19.93,90.6636,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1119,16864,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Florida,1103269541,6.976713,-73.047468,20.0,37.9912,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.8789
1120,16883,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),1713199335,7.003169,-73.096443,19.9,37.8128,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.7879
1121,16896,BYD SEAL 82.5 kWh RWD Design,455.0,UNAB,UIS Parque Tecnológico Guatiguará,4683668820,7.095272,-73.101655,19.99,90.9372,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,2.9076
1122,16906,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,286626183,7.105091,-73.109418,19.96,37.9281,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,1.1361
1123,16927,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,Sede Recreacional Catay,1116265256,7.025889,-73.097826,19.92,37.8448,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,10.2942
1124,16947,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Florida,Sede Recreacional Catay,1103818677,6.984345,-73.052683,19.99,90.9383,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,2.6514
1125,16951,BYD DOLPHIN SURF 30 kWh Active,190.0,UTS (Unidades Tecnológicas de Santander),Sede Recreacional Catay,1197338182,6.997524,-73.086822,19.01,36122,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
1126,16962,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,Sede Recreacional Catay,1197337231,6.994904,-73.078364,19.89,37.7934,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.9112
1127,16976,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UIS Campus Bucarica (Centro),599017226,7.031482,-73.094704,19.83,37.6807,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,9.4467
1128,16993,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,1713199335,7.003169,-73.096443,19.93,90.6674,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.7879
1129,17005,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Florida,UNAB,1142796548,7.08777,-73.106835,20.0,37.9932,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,2.6088
1130,17025,BYD DOLPHIN SURF 30 kWh Active,190.0,Universidad Pontificia Bolivariana UPB,PTAR Río Frío,5932516723,7.061834,-73.119536,19.63,37.2931,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,2.9053
1131,17047,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,606292524,7.060637,-73.091317,19.83,90.2083,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,5.6414
1132,17052,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,UIS Parque Tecnológico Guatiguará,839102556,7.081746,-73.102073,19.99,37.9722,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,1.6219
1133,17064,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,PTAR Río Frío,839092928,7.053999,-73.094293,19.97,37.9476,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.2365
1134,17078,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),Sede Recreacional Catay,1197395803,7.010822,-73.096433,19.99,37.9771,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,9.5074
1135,17096,BYD SEAL 82.5 kWh RWD Design,455.0,Sede Recreacional Catay,UNAB,4084067491,6.977109,-73.047683,20.0,90.9891,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.8288
1136,17097,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,Sede Recreacional Catay,1197337231,6.994904,-73.078364,19.94,37.8892,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,3.9112
1137,17120,BYD DOLPHIN SURF 30 kWh Active,190.0,CENFER,PTAR Río Frío,846985537,7.087311,-73.109483,19.93,37.8696,2,Centro Comercial Cacique,5631396478,7.099383171372943,-73.10738728564714,2.7064
1138,17136,BYD DOLPHIN SURF 30 kWh Active,190.0,UNAB,Sede Recreacional Catay,1197338182,6.997524,-73.086822,19.08,36.2445,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,5.0408
1139,17144,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Campus Bucarica (Centro),PTAR Río Frío,798810652,7.072684,-73.106688,19.99,90.9648,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.4336
1140,17153,BYD DOLPHIN SURF 30 kWh Active,190.0,Sede Recreacional Catay,UNAB,1110493817,7.055364,-73.090779,18.76,35.6428,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,4.6629
1141,17169,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Bucarica (Centro),UIS Parque Tecnológico Guatiguará,599017167,7.03965,-73.090051,19.69,37.4184,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,7.7883
1142,17193,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Parque Tecnológico Guatiguará,UIS Campus Central,6952664222,7.076241,-73.107875,19.88,37.7789,3,Centro Comercial Canaveral,4703451524,7.070722605372017,-73.10545322620052,0.9892
1143,17197,BYD SEAL 82.5 kWh RWD Design,455.0,UTS (Unidades Tecnológicas de Santander),UIS Campus Bucarica (Centro),798555745,7.110103,-73.120578,19.98,90.9243,5,Éxito de la Rosita,286739945,7.113534997127967,-73.12309979445544,0.4816
1144,17218,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,Sede Recreacional Catay,1713199335,7.003169,-73.096443,19.68,37.4013,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,7.7879
1145,17242,BYD DOLPHIN SURF 30 kWh Active,190.0,UIS Campus Central,UIS Parque Tecnológico Guatiguará,951833497,7.131369,-73.119813,19.97,37.9399,0,Homecenter,607665686,7.115794947043329,-73.12049190407198,2.0303
1146,17251,BYD SEAL 82.5 kWh RWD Design,455.0,UIS Parque Tecnológico Guatiguará,UIS Campus Florida,5937869406,6.990583,-73.070819,19.98,90.8974,4,Estacion de Servicio Terpel de Piedecuesta,9602033008,6.998348410998912,-73.05270638323637,2.8809
