vehiculo,gama,lat_actual,lon_actual,electrolinera,lat_electrolinera,lon_electrolinera,distancia_metros,bateria_al_recargar,nodos_recorridos
BYD SEAL 82.5 kWh RWD Design,alta,7.0735339,-73.1079145,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,376.78,0.1997,5875993
BYD SEAL 82.5 kWh RWD Design,alta,7.1125552,-73.1146781,Homecenter,7.115794947043329,-73.12049190407198,927.99,0.1999,5879095
BYD SEAL 82.5 kWh RWD Design,alta,7.014689,-73.0565963,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2211.08,0.1983,5881938
BYD SEAL 82.5 kWh RWD Design,alta,7.0669472,-73.0996554,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1527.32,0.1996,5884902
BYD SEAL 82.5 kWh RWD Design,alta,7.017872,-73.0576394,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5921.27,0.1998,5887408
BYD SEAL 82.5 kWh RWD Design,alta,7.1055674,-73.1131132,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1152.63,0.1995,5890187
BYD SEAL 82.5 kWh RWD Design,alta,7.133071,-73.1200995,Homecenter,7.115794947043329,-73.12049190407198,2222.38,0.1998,5892915
BYD SEAL 82.5 kWh RWD Design,alta,7.0536914,-73.0822544,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,7370.62,0.1998,5895632
BYD SEAL 82.5 kWh RWD Design,alta,7.0477123,-73.0791249,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6576.81,0.1996,5898354
BYD SEAL 82.5 kWh RWD Design,alta,7.0963891,-73.1113654,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2048.67,0.2,5901057
BYD SEAL 82.5 kWh RWD Design,alta,7.0797285,-73.1078493,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3323.11,0.1999,5903892
BYD SEAL 82.5 kWh RWD Design,alta,7.1001676,-73.1114479,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1227.53,0.1994,5906643
BYD SEAL 82.5 kWh RWD Design,alta,7.0390664,-73.0742805,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5675.86,0.2,5909375
BYD SEAL 82.5 kWh RWD Design,alta,7.1296672,-73.1195266,Homecenter,7.115794947043329,-73.12049190407198,1838.65,0.2,5912127
BYD SEAL 82.5 kWh RWD Design,alta,6.9937533,-73.0675392,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2360.99,0.1994,5915024
BYD SEAL 82.5 kWh RWD Design,alta,7.0497149,-73.0806379,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4391.35,0.1999,5917680
BYD SEAL 82.5 kWh RWD Design,alta,7.0685307,-73.1019666,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1217.39,0.1998,5920368
BYD SEAL 82.5 kWh RWD Design,alta,7.0898607,-73.1328352,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,4039.43,0.1998,5923034
BYD SEAL 82.5 kWh RWD Design,alta,7.0735339,-73.1079145,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,376.78,0.1998,5925840
BYD SEAL 82.5 kWh RWD Design,alta,6.9875978,-73.0420413,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2991.44,0.1994,5928632
BYD SEAL 82.5 kWh RWD Design,alta,7.0056624,-73.0558246,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3241.0,0.1997,5931152
BYD SEAL 82.5 kWh RWD Design,alta,7.1110021,-73.1072901,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,680.45,0.2,5933987
BYD SEAL 82.5 kWh RWD Design,alta,7.017872,-73.0576394,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5921.27,0.1997,5936565
BYD SEAL 82.5 kWh RWD Design,alta,7.0214222,-73.0613535,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2881.38,0.1992,5939371
BYD SEAL 82.5 kWh RWD Design,alta,7.0010298,-73.0541045,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,364.51,0.1995,5941966
BYD SEAL 82.5 kWh RWD Design,alta,7.0253006,-73.064528,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4792.62,0.1991,5944537
BYD SEAL 82.5 kWh RWD Design,alta,7.0757048,-73.1258573,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4548.83,0.2,5947250
BYD SEAL 82.5 kWh RWD Design,alta,7.1012139,-73.1098024,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1674.17,0.1999,5950137
BYD SEAL 82.5 kWh RWD Design,alta,7.1222161,-73.1167773,Homecenter,7.115794947043329,-73.12049190407198,1139.42,0.1999,5952880
BYD SEAL 82.5 kWh RWD Design,alta,7.0852985,-73.1126939,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2506.36,0.2,5955726
BYD SEAL 82.5 kWh RWD Design,alta,7.0999594,-73.1116729,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1571.29,0.1988,5958479
BYD SEAL 82.5 kWh RWD Design,alta,7.1170918,-73.1061888,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,346.31,0.1998,5961238
BYD SEAL 82.5 kWh RWD Design,alta,7.0595108,-73.0896486,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.88,0.1998,5963745
BYD SEAL 82.5 kWh RWD Design,alta,7.0818922,-73.1232172,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3804.84,0.2,5966584
BYD SEAL 82.5 kWh RWD Design,alta,7.1203466,-73.1218067,Homecenter,7.115794947043329,-73.12049190407198,729.02,0.1999,5969373
BYD SEAL 82.5 kWh RWD Design,alta,7.0884424,-73.1233231,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,3694.9,0.1999,5972065
BYD SEAL 82.5 kWh RWD Design,alta,7.0502268,-73.0814851,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,6967.36,0.1998,5975049
BYD SEAL 82.5 kWh RWD Design,alta,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1989,5977774
BYD SEAL 82.5 kWh RWD Design,alta,6.9849975,-73.0511199,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,3033.74,0.1998,5980374
BYD SEAL 82.5 kWh RWD Design,alta,7.0779136,-73.1245128,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4263.07,0.1997,5982963
BYD SEAL 82.5 kWh RWD Design,alta,7.0547828,-73.0821469,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3767.8,0.199,5985658
BYD SEAL 82.5 kWh RWD Design,alta,7.0606369,-73.091317,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5638.61,0.1985,5988387
BYD SEAL 82.5 kWh RWD Design,alta,7.0690571,-73.1288731,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5434.99,0.1996,5990977
BYD SEAL 82.5 kWh RWD Design,alta,7.0670602,-73.1003498,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2161.46,0.1998,5993687
BYD SEAL 82.5 kWh RWD Design,alta,7.0595108,-73.0896486,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.88,0.1986,5996316
BYD SEAL 82.5 kWh RWD Design,alta,7.1345157,-73.1163616,Homecenter,7.115794947043329,-73.12049190407198,2691.85,0.1999,5998904
BYD SEAL 82.5 kWh RWD Design,alta,7.1213895,-73.1166275,Homecenter,7.115794947043329,-73.12049190407198,848.73,0.1999,6001768
BYD SEAL 82.5 kWh RWD Design,alta,7.1247676,-73.1178899,Homecenter,7.115794947043329,-73.12049190407198,1465.34,0.1998,6004464
BYD SEAL 82.5 kWh RWD Design,alta,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.1993,6007353
BYD SEAL 82.5 kWh RWD Design,alta,7.0762407,-73.1078746,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,988.48,0.2,6010194
BYD SEAL 82.5 kWh RWD Design,alta,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.1991,6012828
BYD SEAL 82.5 kWh RWD Design,alta,7.1313688,-73.1198129,Homecenter,7.115794947043329,-73.12049190407198,2030.48,0.1999,6015509
BYD SEAL 82.5 kWh RWD Design,alta,7.1305344,-73.1196018,Homecenter,7.115794947043329,-73.12049190407198,2309.25,0.1999,6018062
BYD SEAL 82.5 kWh RWD Design,alta,7.0650614,-73.0974718,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1949.79,0.1999,6020716
BYD SEAL 82.5 kWh RWD Design,alta,7.0606369,-73.091317,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5638.61,0.1999,6023424
BYD SEAL 82.5 kWh RWD Design,alta,7.1093863,-73.1143717,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1157.21,0.1999,6026090
BYD SEAL 82.5 kWh RWD Design,alta,7.0288026,-73.0688204,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4050.49,0.1989,6028888
BYD SEAL 82.5 kWh RWD Design,alta,7.0776341,-73.1079166,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1061.61,0.1998,6031492
BYD SEAL 82.5 kWh RWD Design,alta,7.0931794,-73.1103283,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2622.87,0.1997,6034147
BYD SEAL 82.5 kWh RWD Design,alta,7.1247173,-73.1179842,Homecenter,7.115794947043329,-73.12049190407198,1248.58,0.1999,6036751
BYD SEAL 82.5 kWh RWD Design,alta,7.1022978,-73.1134318,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1155.35,0.1999,6039470
BYD SEAL 82.5 kWh RWD Design,alta,7.0076213,-73.0560616,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1140.37,0.1997,6042233
BYD SEAL 82.5 kWh RWD Design,alta,7.0866035,-73.1223573,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,3728.18,0.1999,6044892
BYD SEAL 82.5 kWh RWD Design,alta,7.0942829,-73.1104195,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.26,0.1994,6047507
BYD SEAL 82.5 kWh RWD Design,alta,7.0880855,-73.1329901,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,4252.83,0.1992,6050233
BYD SEAL 82.5 kWh RWD Design,alta,7.0076213,-73.0560616,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1140.37,0.1999,6052772
BYD SEAL 82.5 kWh RWD Design,alta,6.997692,-73.0513018,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1453.1,0.1997,6055596
BYD SEAL 82.5 kWh RWD Design,alta,7.0584097,-73.0882898,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5221.97,0.1992,6058297
BYD SEAL 82.5 kWh RWD Design,alta,7.0971784,-73.1114226,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1804.99,0.1998,6061240
BYD SEAL 82.5 kWh RWD Design,alta,7.084057,-73.1477694,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,2070.89,0.1996,6063945
BYD SEAL 82.5 kWh RWD Design,alta,7.0776341,-73.1079166,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1061.61,0.1998,6066509
BYD SEAL 82.5 kWh RWD Design,alta,7.0704948,-73.1044214,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,869.2,0.1999,6069142
BYD SEAL 82.5 kWh RWD Design,alta,7.1140871,-73.1056751,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,1068.66,0.1994,6071923
BYD SEAL 82.5 kWh RWD Design,alta,7.0762407,-73.1078746,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,988.48,0.1996,6074668
BYD SEAL 82.5 kWh RWD Design,alta,7.0389657,-73.0742196,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5688.92,0.1997,6077494
BYD SEAL 82.5 kWh RWD Design,alta,7.0795249,-73.1239168,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4065.39,0.1998,6080190
BYD SEAL 82.5 kWh RWD Design,alta,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.1995,6082874
BYD SEAL 82.5 kWh RWD Design,alta,7.0908548,-73.1089666,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2114.28,0.2,6085470
BYD SEAL 82.5 kWh RWD Design,alta,7.0807671,-73.1235545,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3916.06,0.1998,6088255
BYD SEAL 82.5 kWh RWD Design,alta,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.1983,6090842
BYD SEAL 82.5 kWh RWD Design,alta,7.0877803,-73.1358373,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,4338.54,0.1972,6093478
BYD SEAL 82.5 kWh RWD Design,alta,7.0848415,-73.1080546,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1644.32,0.1995,6096229
BYD SEAL 82.5 kWh RWD Design,alta,7.1152297,-73.1193951,Homecenter,7.115794947043329,-73.12049190407198,211.16,0.1999,6098955
BYD SEAL 82.5 kWh RWD Design,alta,7.1055674,-73.1131132,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1152.63,0.1998,6101771
BYD SEAL 82.5 kWh RWD Design,alta,7.0595108,-73.0896486,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.88,0.1986,6104371
BYD SEAL 82.5 kWh RWD Design,alta,7.0885622,-73.1079503,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2231.87,0.2,6107104
BYD SEAL 82.5 kWh RWD Design,alta,7.0713617,-73.1058709,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,43.93,0.1998,6109802
BYD SEAL 82.5 kWh RWD Design,alta,7.0942829,-73.1104195,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.26,0.2,6112445
BYD SEAL 82.5 kWh RWD Design,alta,7.1185282,-73.1061775,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,506.03,0.1999,6115031
BYD SEAL 82.5 kWh RWD Design,alta,7.0708512,-73.1048432,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,808.07,0.2,6117686
BYD SEAL 82.5 kWh RWD Design,alta,7.1208718,-73.1228753,Homecenter,7.115794947043329,-73.12049190407198,914.29,0.1999,6120476
BYD SEAL 82.5 kWh RWD Design,alta,7.0214222,-73.0613535,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2881.38,0.1996,6123112
BYD SEAL 82.5 kWh RWD Design,alta,7.0558761,-73.0825877,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3632.95,0.1999,6125784
BYD SEAL 82.5 kWh RWD Design,alta,7.1125552,-73.1146781,Homecenter,7.115794947043329,-73.12049190407198,927.99,0.1999,6128469
BYD SEAL 82.5 kWh RWD Design,alta,7.0622582,-73.0877902,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2887.35,0.1999,6130949
BYD SEAL 82.5 kWh RWD Design,alta,7.0716412,-73.1058022,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,670.51,0.1997,6133695
BYD SEAL 82.5 kWh RWD Design,alta,7.0836449,-73.1077013,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2886.89,0.1992,6136513
BYD SEAL 82.5 kWh RWD Design,alta,7.0613755,-73.0908989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2766.94,0.1999,6139185
BYD SEAL 82.5 kWh RWD Design,alta,7.1057112,-73.1096851,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,719.52,0.1997,6141832
BYD SEAL 82.5 kWh RWD Design,alta,7.0401441,-73.0757255,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,5614.54,0.2,6144639
BYD SEAL 82.5 kWh RWD Design,alta,7.1096367,-73.1097766,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,973.5,0.1997,6147367
BYD SEAL 82.5 kWh RWD Design,alta,7.0176392,-73.0577823,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2302.52,0.1996,6150170
BYD SEAL 82.5 kWh RWD Design,alta,7.0669472,-73.0996554,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1527.32,0.1993,6152852
BYD SEAL 82.5 kWh RWD Design,alta,7.0196158,-73.0593776,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2584.91,0.1996,6155385
BYD SEAL 82.5 kWh RWD Design,alta,7.0823528,-73.1081629,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1367.23,0.1998,6157986
BYD SEAL 82.5 kWh RWD Design,alta,6.9978124,-73.063009,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1674.23,0.2,6160883
BYD SEAL 82.5 kWh RWD Design,alta,7.1067278,-73.1082257,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,1123.62,0.1998,6163522
BYD SEAL 82.5 kWh RWD Design,alta,7.0606369,-73.091317,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,5638.61,0.1983,6166275
BYD SEAL 82.5 kWh RWD Design,alta,7.0677064,-73.1012659,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2285.49,0.1987,6169096
BYD SEAL 82.5 kWh RWD Design,alta,6.9981573,-73.0529287,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,0.0,0.1998,6171724
BYD SEAL 82.5 kWh RWD Design,alta,7.0875283,-73.1081946,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1944.45,0.2,6174195
BYD SEAL 82.5 kWh RWD Design,alta,7.0685307,-73.1019666,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,1217.39,0.1999,6176929
BYD SEAL 82.5 kWh RWD Design,alta,7.0558761,-73.0825877,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3632.95,0.1999,6179640
BYD SEAL 82.5 kWh RWD Design,alta,7.1114098,-73.1145275,Homecenter,7.115794947043329,-73.12049190407198,1056.43,0.2,6182365
BYD SEAL 82.5 kWh RWD Design,alta,7.0942829,-73.1104195,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.26,0.1996,6185345
BYD SEAL 82.5 kWh RWD Design,alta,7.0011606,-73.0539347,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,959.88,0.2,6188154
BYD SEAL 82.5 kWh RWD Design,alta,7.0880359,-73.1359181,Promotores del Oriente (vía a Girón),7.085743648912543,-73.16471385719439,3462.44,0.1995,6190790
BYD SEAL 82.5 kWh RWD Design,alta,7.1061362,-73.1248584,Éxito de la Rosita,7.113534997127967,-73.12309979445544,1337.06,0.2,6193464
BYD SEAL 82.5 kWh RWD Design,alta,7.0999594,-73.1116729,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,1571.29,0.1996,6196252
BYD SEAL 82.5 kWh RWD Design,alta,7.1124341,-73.1181047,Homecenter,7.115794947043329,-73.12049190407198,553.46,0.1999,6199019
BYD SEAL 82.5 kWh RWD Design,alta,7.0018139,-73.0576386,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,923.65,0.1999,6201802
BYD SEAL 82.5 kWh RWD Design,alta,7.0595108,-73.0896486,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2736.88,0.1988,6204288
BYD SEAL 82.5 kWh RWD Design,alta,7.0779031,-73.1244522,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4256.29,0.1999,6207082
BYD SEAL 82.5 kWh RWD Design,alta,7.0860107,-73.1108071,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2280.03,0.1996,6209713
BYD SEAL 82.5 kWh RWD Design,alta,7.0872979,-73.107835,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2478.27,0.1999,6212569
BYD SEAL 82.5 kWh RWD Design,alta,7.0580316,-73.0843402,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3600.17,0.1999,6215332
BYD SEAL 82.5 kWh RWD Design,alta,6.9752331,-73.0465607,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4071.64,0.1999,6218092
BYD SEAL 82.5 kWh RWD Design,alta,6.9968358,-73.0645296,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,1874.26,0.1995,6220826
BYD SEAL 82.5 kWh RWD Design,alta,7.0493305,-73.0802989,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,4448.15,0.1981,6223347
BYD SEAL 82.5 kWh RWD Design,alta,7.1323209,-73.1150523,Centro Comercial Quinta Etapa,7.115473864260488,-73.10771498564486,2462.33,0.1998,6226192
BYD SEAL 82.5 kWh RWD Design,alta,7.103382,-73.1106076,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,847.74,0.1995,6228960
BYD SEAL 82.5 kWh RWD Design,alta,7.0214222,-73.0613535,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2881.38,0.1999,6231972
BYD SEAL 82.5 kWh RWD Design,alta,7.0920487,-73.1094204,Centro Comercial Cacique,7.099383171372943,-73.10738728564714,2158.86,0.1998,6234671
BYD SEAL 82.5 kWh RWD Design,alta,7.084739,-73.1076632,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2765.16,0.1999,6237294
BYD SEAL 82.5 kWh RWD Design,alta,7.0214222,-73.0613535,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2881.38,0.1991,6240209
BYD SEAL 82.5 kWh RWD Design,alta,7.1305344,-73.1196018,Homecenter,7.115794947043329,-73.12049190407198,2309.25,0.1998,6243040
BYD SEAL 82.5 kWh RWD Design,alta,7.0028801,-73.0551641,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,610.51,0.2,6246086
BYD SEAL 82.5 kWh RWD Design,alta,7.0547828,-73.0821469,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,3767.8,0.1997,6248770
BYD SEAL 82.5 kWh RWD Design,alta,7.0329433,-73.0711936,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,4906.24,0.1998,6251270
BYD SEAL 82.5 kWh RWD Design,alta,7.0599824,-73.0901922,Centro Comercial Canaveral,7.070722605372017,-73.10545322620052,2657.2,0.1998,6253889
BYD SEAL 82.5 kWh RWD Design,alta,6.9953481,-73.0521911,Estacion de Servicio Terpel de Piedecuesta,6.998348410998912,-73.05270638323637,2348.13,0.1999,6256439
